rating,rating_count,cost,name_encoded
3.4,20,300,12066
4.0,10,250,33544
3.8,100,250,41580
3.3,20,300,11235
2.5,20,100,85827
4.0,100,100,86453
4.0,10,500,10400
4.1,100,700,5452
4.0,10,400,108727
3.9,20,600,15163
4.3,50,450,94203
4.0,10,300,108577
4.0,10,200,67084
4.0,20,700,84870
4.0,10,200,47527
4.4,50,200,4300
4.0,10,150,41033
4.0,10,300,98662
4.0,10,100,74435
4.0,10,150,78089
4.0,10,100,61308
4.0,10,300,71543
4.0,10,100,72065
4.0,10,200,88392
4.0,10,250,676
4.0,10,200,56042
4.0,10,350,74827
4.4,20,200,106644
4.2,100,250,77637
4.0,10,500,24171
4.1,100,400,75045
3.9,20,250,5869
4.0,10,400,99927
3.7,1000,200,101113
4.0,10,450,92898
4.0,10,250,47034
4.0,10,200,37632
4.0,20,200,69934
4.0,10,300,112194
4.1,20,200,102480
3.6,20,200,80739
4.0,10,300,61273
4.0,10,250,40160
4.2,50,300,37695
4.1,20,500,37694
4.1,100,300,88447
4.3,100,300,102979
4.4,50,300,40906
4.0,20,200,12157
4.0,10,300,105715
4.0,10,180,104396
3.7,50,300,55557
4.0,10,200,98374
4.6,500,120,65449
4.0,10,250,23042
3.7,20,350,72945
4.3,20,400,103408
4.0,10,200,47543
4.0,10,350,79564
4.0,10,200,34067
4.0,10,400,95194
4.2,100,250,33707
4.5,100,250,21348
4.0,10,250,98404
4.0,10,300,75914
4.0,10,500,106469
4.0,10,300,46952
4.0,10,200,525
3.8,100,200,14533
3.8,500,400,49116
4.5,50,200,7598
4.0,10,250,107553
3.9,100,300,104946
4.0,10,600,61022
3.5,20,250,86817
4.0,10,250,88609
4.0,10,500,51079
4.0,10,500,19267
4.0,10,500,55299
4.0,10,100,97552
3.5,20,400,90747
4.0,10,350,73811
4.3,100,600,27988
4.5,50,200,97483
3.3,20,600,89039
4.0,10,600,14498
4.3,500,200,31621
4.6,100,150,66361
4.4,50,800,75556
4.3,20,900,6344
4.0,10,200,105647
4.0,10,400,14619
4.0,10,200,32580
4.0,10,200,81706
4.0,10,250,100041
4.0,10,250,90505
4.0,10,400,61879
4.0,10,350,90520
4.0,10,300,53133
4.0,10,40,48038
4.0,10,200,69590
4.0,10,200,4149
4.3,20,600,43032
4.0,100,250,75153
4.0,10,100,90647
4.0,20,150,50882
4.0,10,200,72183
3.8,100,200,69365
4.0,10,600,74842
4.0,10,200,58218
4.0,10,300,1363
3.7,20,400,24703
4.0,10,200,78381
4.1,50,250,93021
4.3,20,450,87743
3.8,20,400,4004
3.8,20,150,47572
4.0,10,400,24098
4.0,10,100,63307
4.4,20,100,54629
4.2,100,150,47466
4.0,10,500,60530
4.0,10,400,101670
4.0,10,200,14375
4.0,10,250,60797
4.0,10,250,3870
3.8,100,250,6872
4.0,10,250,19299
4.0,10,100,103331
4.0,10,500,93746
4.3,100,300,48035
4.0,10,200,68478
4.0,10,250,61214
4.0,20,350,52727
3.9,100,250,30021
4.0,500,400,61215
4.2,50,200,20552
4.0,10,250,72578
4.0,10,200,47603
4.0,10,300,37742
3.6,50,300,78190
3.9,100,200,104945
4.0,10,200,75049
4.0,10,50,11575
3.7,20,200,50891
3.8,1000,150,47503
4.0,10,200,77301
3.6,100,200,59552
4.0,10,300,105839
4.3,100,500,12022
4.1,100,300,18497
4.0,100,600,68191
4.0,10,1000,36634
4.3,20,250,61632
4.0,10,1500,3587
4.0,10,200,12298
4.0,10,400,29079
4.0,10,300,47393
3.9,100,300,80209
4.0,10,450,21016
4.0,10,200,81705
4.0,10,250,98409
4.0,10,200,100187
4.0,10,400,109221
4.0,10,200,69389
3.8,100,600,11625
4.5,50,250,13815
3.9,100,200,99401
4.0,10,200,11098
4.2,20,400,41112
4.0,10,800,104624
4.0,10,200,55243
4.0,10,150,50264
4.0,10,250,35757
4.0,10,300,17056
3.7,20,300,31966
3.8,20,200,99556
2.9,20,300,33227
4.0,10,300,46516
4.0,10,600,85428
3.9,500,400,51178
4.1,100,500,198
4.0,10,200,6900
3.9,50,500,33521
4.0,10,100,5271
4.0,10,100,56165
4.3,500,199,54221
4.4,50,200,85593
4.0,10,400,93983
4.1,100,500,9932
4.0,10,200,98453
3.8,1000,350,15576
4.0,10,250,77672
4.0,10,1200,104336
4.0,10,250,71669
4.0,10,200,87455
4.0,10,300,106831
4.3,100,300,65908
4.0,10,200,91671
4.0,10,200,58822
4.1,100,200,67058
4.0,10,150,11114
4.0,10,280,69595
4.1,100,600,24590
4.6,50,200,102907
4.0,10,300,18424
4.0,10,200,69568
4.3,100,500,88124
4.2,20,400,10892
4.2,20,350,75156
3.9,100,300,103542
4.0,10,250,46027
4.0,10,300,47690
4.0,10,200,13029
4.0,10,300,7778
4.3,100,600,99458
4.0,10,300,13062
4.4,100,350,13330
4.0,10,200,108861
4.0,20,400,60894
4.0,50,400,52775
4.0,10,800,32203
4.0,10,300,25935
4.0,10,140,90765
4.0,10,600,106832
4.0,10,300,44471
4.0,10,400,26369
4.1,100,700,62481
3.8,20,200,33371
3.8,500,300,61352
4.6,20,400,21787
4.0,10,100,53233
4.0,10,300,59493
4.0,20,600,44705
4.0,10,199,87801
4.0,20,500,18562
3.8,50,250,67506
3.6,500,250,69923
4.0,10,250,61348
4.0,50,250,88511
4.1,20,200,30036
3.2,1000,200,74863
4.6,50,300,32294
4.0,10,149,62535
4.0,10,200,104002
3.3,100,200,32232
4.1,20,250,63568
4.0,10,300,30310
4.0,10,200,68524
4.2,100,200,35710
4.0,10,250,36993
4.0,10,400,44421
4.0,10,200,47096
4.2,100,250,48093
4.0,10,150,88141
4.0,10,500,11760
4.0,10,200,88310
4.0,10,200,88198
4.1,100,100,45906
4.0,10,250,94304
4.0,10,300,47258
3.2,20,250,22697
4.0,10,200,105831
4.0,10,200,33557
4.0,10,150,47570
4.3,50,200,47520
4.0,10,150,64410
4.0,10,300,79429
3.6,100,600,73725
4.2,20,800,97793
4.2,1000,400,50094
4.2,100,400,63500
4.0,10,250,15485
4.4,100,200,35947
4.0,10,200,100772
3.6,20,700,55078
4.0,10,300,21109
4.0,10,200,61204
4.0,10,200,106880
4.0,10,200,29383
4.0,10,400,46528
4.0,10,100,80837
4.0,10,400,13067
3.7,50,150,13236
4.0,10,400,23134
4.0,10,200,78185
4.0,10,300,83406
3.3,20,300,4270
3.8,100,300,105160
4.0,10,150,23583
3.6,100,300,99336
3.9,50,250,80161
4.0,10,350,20523
4.6,20,600,62457
4.0,10,400,82639
4.3,500,400,51383
4.4,100,200,48102
4.0,10,150,39606
4.1,500,300,86138
3.7,100,350,44612
4.2,100,800,105771
4.0,500,300,67446
3.7,20,200,88653
4.0,10,300,29020
4.0,10,250,88183
4.6,100,200,21737
4.2,50,450,79595
4.0,10,300,20948
4.2,100,200,102668
3.8,100,500,19308
3.9,50,300,108183
4.1,50,150,60972
3.5,50,250,12033
4.0,10,300,32860
3.7,100,200,61839
4.4,50,700,86066
4.1,50,200,71953
4.0,10,250,51764
4.0,1000,200,76081
4.0,10,400,101226
4.0,10,1100,72987
4.3,500,600,47460
4.1,100,200,54788
4.1,50,300,102214
4.5,20,200,62645
3.0,20,200,23181
4.2,500,400,18879
4.0,10,350,29690
4.0,10,400,27660
4.0,10,250,98631
4.0,20,200,54269
4.0,10,250,35955
4.1,100,150,41089
4.8,20,150,5520
4.0,10,250,89318
4.1,20,300,102843
3.7,100,300,108447
4.3,100,350,41374
4.0,10,600,90087
4.0,10,200,40273
4.0,10,400,12811
4.1,100,400,19249
4.0,10,200,29975
3.5,20,250,108633
4.0,10,200,79608
4.3,100,400,92791
4.2,20,200,14270
4.1,20,350,73342
4.0,20,200,59432
4.0,10,150,32934
4.0,10,350,60827
4.0,10,325,61963
3.5,1000,200,88536
3.4,20,200,88908
4.0,10,500,36444
4.0,100,150,51909
3.8,500,200,103104
4.0,10,200,102982
4.0,10,300,12071
4.0,10,60,14014
4.0,20,700,62194
4.0,10,400,85635
4.0,10,300,33523
4.1,1000,250,6435
4.0,10,200,88702
4.0,10,100,105593
4.0,100,250,108162
4.0,10,200,14799
4.0,10,300,4492
4.0,10,250,75145
3.8,50,400,51592
4.0,10,399,32653
4.0,10,350,53145
4.0,10,150,3948
4.1,100,500,94908
4.1,100,400,22627
4.0,10,300,64213
4.1,100,200,55908
4.0,10,600,85547
4.0,10,450,30259
4.0,10,300,74874
2.8,20,250,103260
4.0,10,400,23227
4.6,50,500,110697
4.0,10,300,15200
3.4,20,200,108857
4.0,10,400,54592
3.4,100,200,88909
4.2,100,900,59726
4.0,10,550,7687
4.0,10,200,79341
4.0,10,200,107367
4.0,100,550,15126
4.0,10,800,68033
4.1,20,500,61216
3.9,100,600,61565
4.1,50,650,36534
4.0,10,300,63954
4.0,10,100,75700
4.0,10,250,103980
4.0,10,500,75253
4.0,10,600,98593
4.0,10,99,51056
4.0,10,300,18683
4.0,10,550,36595
4.0,10,500,104616
4.0,10,250,10790
4.0,10,200,82464
4.0,10,125,50016
4.0,10,200,5949
4.0,10,199,23733
4.0,10,300,110140
4.0,20,450,19167
4.0,10,200,106641
4.0,10,99,64128
4.0,10,400,41836
4.0,10,250,47622
3.8,100,400,39978
4.0,10,300,23477
4.4,500,250,37697
4.0,10,200,11524
4.0,10,900,36540
3.9,1000,200,32969
4.0,10,400,55920
4.3,50,400,84842
4.4,100,400,37167
4.0,10,400,45152
4.0,10,100,28182
4.0,10,200,13029
4.0,10,200,102560
4.0,10,300,14004
4.0,10,500,112220
4.0,10,300,69383
4.4,100,500,14668
4.0,10,500,78625
4.0,10,250,85794
4.3,20,900,24224
4.0,10,100,51445
3.8,10,200,88806
3.8,10,200,20993
3.8,10,250,40575
3.8,10,300,74119
3.6,20,300,27858
3.8,10,200,91326
3.8,100,400,54235
3.8,10,200,86535
3.9,100,300,88511
3.8,10,300,41486
4.5,20,300,3769
3.8,10,180,37295
3.8,10,200,58218
4.0,100,200,47520
3.8,10,300,1099
3.8,10,600,84870
3.8,10,100,112044
3.8,10,200,98351
4.0,100,400,41374
3.6,50,250,447
3.8,10,200,75037
3.6,20,600,69945
3.8,10,300,54523
3.8,10,300,67611
3.6,50,250,26566
3.3,100,300,55557
3.8,50,200,102276
3.8,10,400,47493
3.8,10,250,47467
3.8,10,200,54629
3.8,10,200,26473
2.8,50,300,73956
4.2,20,200,64640
3.9,20,200,76905
3.8,10,300,82505
3.8,10,150,20844
3.8,10,250,72773
3.9,100,200,100804
3.8,10,150,94902
3.8,10,200,14940
3.8,10,400,98783
3.8,10,200,50554
1.9,20,300,108366
3.8,10,200,32638
3.8,10,200,32578
4.2,100,200,98404
3.8,10,300,79612
3.8,10,300,26765
3.8,10,400,108962
4.5,50,300,108183
3.8,10,250,108899
3.8,10,500,89039
4.0,100,350,93105
2.8,20,250,41580
3.8,10,300,12908
3.8,20,200,23315
3.8,10,250,69456
3.8,10,300,22697
3.8,10,300,108771
3.8,10,300,35194
3.4,20,200,50891
4.3,20,200,102843
3.8,10,200,62262
3.8,10,250,66571
3.8,10,300,99576
3.6,50,250,51085
3.8,10,250,12259
3.8,10,250,11747
3.8,10,200,14042
3.8,10,250,89346
3.8,10,200,75049
3.8,10,300,13518
3.8,10,150,63542
3.8,10,400,90878
3.8,10,250,80641
3.8,10,200,110790
3.8,10,300,46347
3.8,10,300,84949
3.8,10,250,58633
3.8,10,450,73773
3.8,10,700,108725
3.8,10,250,101648
3.8,10,250,112209
3.8,10,300,69541
3.8,10,150,4067
3.8,10,300,76051
4.1,20,350,69582
3.8,10,200,88950
3.8,10,250,48393
3.8,10,300,86038
3.8,10,400,27594
3.8,10,250,67733
3.5,20,250,105844
3.8,10,100,18465
3.8,10,250,57073
3.8,10,250,61211
3.8,10,200,85633
3.8,10,250,88747
3.8,10,200,101400
3.8,10,200,108258
3.8,10,400,100579
4.3,20,300,89357
3.8,10,400,78249
3.8,10,150,99609
4.0,50,200,67058
3.8,10,200,91452
3.8,10,300,89734
3.8,10,200,12424
3.8,10,400,46973
3.9,20,200,19719
4.1,50,200,63776
4.1,50,300,91197
3.8,10,300,61653
3.8,10,200,46348
3.8,10,200,93464
3.8,10,300,78898
3.8,10,100,60243
3.8,10,250,32816
3.6,20,400,75045
3.8,10,300,12677
3.8,10,500,58595
3.8,10,200,79251
3.8,10,200,50263
3.8,10,300,23442
2.5,20,200,103464
4.2,500,199,54221
3.8,10,300,60917
4.0,100,250,41102
3.7,100,250,6957
3.8,10,200,32740
4.4,50,250,37696
3.8,10,200,98293
3.8,10,200,47096
4.2,20,200,78899
3.8,10,250,77579
4.0,100,200,6057
3.8,10,400,109983
3.3,100,300,87546
3.6,100,350,73725
4.1,100,250,32874
4.3,500,500,199
4.2,100,400,88561
3.8,10,200,47249
3.8,10,200,52196
3.8,10,500,108481
3.8,10,200,89263
3.8,10,200,63646
3.0,20,600,424
3.8,10,200,22706
3.8,10,300,10655
3.8,10,250,104039
3.8,10,150,1081
4.2,50,350,11380
3.3,50,250,62947
3.8,10,350,72143
3.8,10,300,74569
3.8,10,150,33445
3.8,10,300,99021
3.8,10,200,48093
4.4,50,250,78253
3.8,10,200,86539
3.8,10,200,62791
3.8,10,150,33600
3.8,10,100,19352
3.4,20,200,94322
3.8,10,200,60973
3.8,10,400,94901
3.8,10,200,36528
3.8,10,300,105715
3.8,10,200,97545
3.8,10,300,2795
3.8,10,300,80459
3.8,10,200,91193
3.8,10,200,86600
3.2,20,250,53082
4.2,50,200,61840
3.8,10,800,86271
3.8,10,410,102680
3.8,10,200,71927
3.8,10,300,54987
3.8,100,300,77957
3.8,10,200,63784
3.8,10,200,43008
3.8,10,250,51788
3.8,10,400,72476
3.8,10,200,14408
4.6,50,250,47747
3.8,10,300,92789
4.2,50,250,67742
3.8,10,80,51721
3.7,50,250,86601
3.5,100,200,48035
3.8,10,250,191
3.7,20,200,21082
4.1,20,250,40004
3.8,10,500,40724
3.8,10,150,75963
3.8,10,400,75363
3.8,10,200,74121
3.8,10,120,58620
3.8,10,150,63130
3.8,10,150,75933
3.8,10,300,78585
3.8,10,400,479
3.8,10,100,4251
3.8,10,200,59500
4.1,20,350,87082
3.5,20,200,64306
3.8,10,150,109697
3.3,20,300,100041
3.9,100,300,67030
3.8,10,250,108657
2.6,20,150,15550
3.8,10,250,77575
3.8,10,150,20536
3.7,50,200,61839
3.8,10,300,59401
4.5,50,300,91791
3.8,10,250,54727
3.8,10,300,37658
3.8,10,300,3633
3.8,10,250,32685
3.8,10,300,63142
3.8,10,250,62364
3.8,10,200,46050
4.0,20,50,35205
4.0,20,650,78594
3.8,10,300,76442
3.8,10,300,112329
3.8,10,250,30231
3.8,10,150,14882
3.8,10,200,100138
3.8,10,300,87373
4.1,100,500,44095
3.8,10,400,91570
3.8,10,300,35271
3.8,10,100,20776
4.4,50,150,63919
3.1,20,700,72577
3.8,10,300,61053
3.4,50,250,88441
4.0,20,150,44249
3.8,10,250,94215
4.3,20,200,73281
3.7,20,200,67475
4.1,10,250,27409
4.5,100,200,26566
4.1,10,200,24708
4.1,10,250,47241
4.1,10,300,14106
4.4,50,500,85995
4.1,10,400,26433
4.1,10,200,61266
4.1,10,250,47818
4.1,10,400,30151
3.6,100,200,48035
4.4,20,500,108299
4.1,10,300,85786
4.1,10,400,93075
3.9,50,200,53405
4.1,10,200,3845
4.1,10,10,74838
4.3,20,300,99159
4.1,10,200,47596
3.4,50,400,11319
4.1,10,200,50891
4.1,10,200,18804
4.1,10,200,61093
4.1,10,250,19113
4.1,10,200,47368
4.1,10,150,5991
4.1,10,700,33726
4.4,20,200,60323
4.0,100,400,66452
4.7,20,200,7598
4.2,100,300,5582
4.1,10,200,6561
4.1,10,200,63601
4.1,10,800,90081
4.1,10,300,11936
4.1,50,250,102843
4.1,10,200,112633
4.1,10,1245,4325
4.1,10,200,89345
4.1,10,250,61214
4.1,10,500,78907
4.1,10,250,78895
4.1,10,200,111900
4.1,10,200,98135
3.9,100,200,51598
4.1,10,300,10369
4.0,100,400,22260
4.4,100,350,100041
4.1,10,200,40489
4.4,20,250,5507
4.1,10,200,12272
4.1,10,250,14819
4.7,20,200,40437
4.1,500,250,43621
4.1,10,250,20733
4.1,10,300,111428
4.1,10,300,36225
4.1,10,200,32578
4.1,10,150,34354
4.1,10,300,51181
4.1,10,200,19711
4.1,10,400,24783
4.1,10,200,75659
4.1,10,500,47096
4.1,10,160,21149
4.1,10,250,76818
4.3,500,300,54221
3.9,100,300,47520
4.1,10,300,105039
3.4,20,350,54355
4.1,10,200,106839
4.3,100,200,98404
4.1,10,200,48244
4.2,100,400,61215
4.1,10,250,17684
4.1,10,200,50450
4.2,20,300,106645
4.1,10,30,94033
4.0,50,300,87547
4.1,10,300,4664
4.1,10,100,6572
4.1,10,150,112679
4.1,10,100,47397
4.1,10,100,88821
4.1,10,400,27216
3.7,50,200,67088
4.1,10,200,63140
3.9,20,200,89796
4.1,10,500,50687
4.1,10,280,55544
4.1,10,150,80054
4.1,10,300,36514
3.5,100,250,5583
4.1,10,500,80671
4.6,20,350,104703
4.1,10,800,84870
3.9,20,200,47258
4.3,20,200,7599
4.2,100,450,105467
3.7,20,200,20434
4.1,10,200,40439
4.1,10,500,61216
4.1,100,250,41374
4.1,10,200,8234
3.8,50,300,101636
4.3,50,300,14265
4.1,10,500,6362
4.1,10,250,73983
4.1,10,400,41630
4.1,10,200,39637
3.9,20,200,104990
4.1,10,200,105743
4.1,10,400,40184
4.1,10,400,41075
4.1,10,300,88462
4.1,10,250,89764
4.1,10,200,47500
4.1,10,200,28389
4.1,20,300,97968
4.1,10,100,98720
4.1,10,1200,85431
4.1,10,150,51993
4.6,50,300,53458
4.2,100,400,54235
3.0,20,450,78906
4.0,50,200,10538
4.7,50,300,107629
4.1,10,300,61270
4.1,10,150,5976
3.6,20,550,77301
4.1,10,300,68576
4.5,100,200,106644
3.9,100,350,93105
4.1,10,100,69401
4.4,50,300,70062
4.1,10,100,28989
4.3,50,200,47528
3.8,20,450,97748
4.3,100,500,14498
3.9,100,500,55557
4.1,10,250,105835
4.1,10,510,33328
4.1,10,200,102074
3.6,50,149,37135
4.1,10,300,4665
4.1,10,550,92874
4.1,10,300,87552
4.2,100,450,22887
4.3,500,200,59465
4.1,10,150,51302
4.1,10,500,47863
4.1,10,200,66918
4.1,10,300,27858
4.1,10,300,33201
4.1,10,400,41102
4.1,10,350,79532
4.1,10,200,98634
3.9,100,150,71801
4.1,10,500,6900
4.1,10,100,89033
4.1,10,200,111859
3.9,500,250,62536
4.1,10,300,111804
4.1,10,200,103287
4.6,20,250,54354
4.1,10,200,7593
4.1,10,100,88713
3.8,50,200,10537
4.1,10,300,63131
4.1,10,50,19313
4.3,50,500,91633
4.1,10,350,41112
4.1,10,500,108725
4.1,10,300,7821
4.1,100,400,54235
4.1,20,500,76012
4.2,50,200,47520
4.0,10,450,91377
4.0,10,200,99556
4.0,10,350,72471
4.0,50,400,86719
4.0,10,350,32920
4.0,10,200,10773
4.0,10,250,44312
4.0,10,150,82541
4.1,50,350,93105
3.7,20,200,40436
4.0,100,400,49116
4.0,10,400,26433
4.0,10,200,6027
4.2,50,200,99401
4.0,10,500,55557
4.0,10,300,61259
4.0,50,250,87629
4.0,10,200,35208
4.0,10,350,67924
4.0,10,300,18001
3.0,20,300,88410
4.2,100,200,48035
4.0,50,250,40214
4.0,10,400,22887
4.2,100,250,37697
4.2,100,500,12022
4.0,10,200,74284
4.0,10,200,26788
4.0,10,250,11764
4.3,50,200,6057
4.0,10,500,85995
4.0,10,120,36005
4.0,10,700,18870
4.0,10,300,34062
4.0,10,850,89039
4.0,10,1500,110805
4.4,20,400,33040
4.0,10,300,27266
4.0,10,200,63717
4.0,10,300,101453
4.0,10,200,57420
4.0,10,200,40004
4.0,10,300,10752
4.0,10,200,93361
3.9,50,150,86603
4.0,10,200,2440
4.4,20,400,66621
4.0,10,400,74338
4.0,10,500,40946
4.0,10,300,110142
4.0,10,150,77938
4.2,50,600,86716
4.0,10,400,107817
4.0,10,160,68067
4.0,10,300,91154
4.0,10,500,15033
4.0,10,300,37018
4.0,10,400,33315
4.3,50,300,64212
4.0,10,400,100041
4.0,10,200,72534
4.0,10,200,40181
4.3,50,200,63776
4.0,10,600,89029
4.0,10,200,58717
4.0,10,300,94098
4.4,50,200,54790
4.0,10,150,23958
4.0,10,90,4676
4.0,10,200,88916
4.0,10,100,106656
4.0,10,200,77817
4.0,10,250,8009
4.6,20,600,200
4.0,10,200,66158
4.0,10,200,109846
4.0,10,350,71797
4.0,10,400,63921
3.5,20,250,73984
4.2,50,300,97558
4.2,50,500,14961
4.0,10,250,103531
4.0,10,200,47249
4.0,10,100,40213
4.0,10,260,52920
4.1,500,400,40932
4.0,10,200,47303
3.5,100,200,86512
4.5,100,300,51442
4.0,10,320,93178
4.0,10,200,75628
4.7,20,200,47263
3.6,20,300,41374
4.0,10,300,41368
4.0,10,400,32145
4.0,50,100,35205
4.0,10,400,85701
4.0,10,200,56182
4.0,10,300,73224
3.4,100,400,69941
4.1,100,199,54221
4.0,10,200,50889
4.3,20,300,47679
3.5,50,200,26452
4.0,100,200,88561
4.0,10,300,33568
4.0,50,350,31852
4.0,10,100,5997
4.0,10,150,64148
4.1,20,120,88909
4.0,10,300,47486
4.0,10,300,35612
4.0,10,150,54500
4.1,500,400,28364
4.0,10,500,55672
4.0,10,250,63861
4.0,10,250,72383
4.4,100,400,13330
4.0,10,250,54256
4.0,10,400,89356
3.8,20,400,80223
4.0,10,300,99656
3.7,100,200,110488
4.0,10,300,10893
4.0,10,200,89248
4.0,10,300,68105
4.0,10,350,23638
4.0,10,100,63129
4.0,10,400,93661
4.0,10,300,43907
4.0,10,200,86460
4.0,10,350,89108
4.0,10,400,19128
4.2,100,200,93089
4.0,10,200,47513
4.0,10,200,89358
4.0,10,700,75045
4.0,10,200,74399
4.0,10,1800,29049
4.1,50,150,26568
4.0,10,250,104338
4.0,10,250,91441
4.0,10,250,69836
4.0,10,400,44707
4.0,10,150,89364
4.0,10,110,89287
4.0,10,400,477
4.0,10,280,33076
4.0,10,1000,68034
4.0,10,200,78985
4.0,10,100,50882
4.0,10,350,90782
4.0,10,5,77574
4.0,10,400,55237
4.0,10,60,48038
4.2,50,300,88881
4.0,10,250,108726
4.0,10,300,14264
4.0,10,250,86851
4.0,10,200,47635
4.0,10,250,3801
3.8,50,300,6795
4.3,50,200,67058
4.0,10,200,86599
4.0,10,200,50885
4.0,10,300,54192
3.5,20,300,72388
4.0,10,200,4062
4.2,50,200,26566
4.2,20,450,94203
4.0,10,300,59492
3.8,20,250,24486
4.0,10,300,88813
4.0,10,200,12854
4.0,10,700,11013
4.0,10,450,47258
4.0,10,1000,107316
4.0,10,300,53458
4.3,20,150,47415
4.0,10,200,30207
4.0,10,250,89335
4.0,10,300,88720
4.0,10,500,6837
4.0,20,200,62194
4.0,10,200,7592
4.0,10,400,41102
4.1,100,250,91375
4.1,100,200,47364
4.0,10,50,39970
3.8,50,200,47259
4.0,10,200,72734
4.0,10,200,61616
4.0,10,200,36394
4.0,10,150,50887
4.0,10,350,19471
4.0,100,250,51583
4.4,50,250,107629
4.0,10,300,98426
4.2,100,200,880
4.0,10,200,36369
3.4,20,350,73725
4.0,10,200,77301
4.1,50,100,20434
4.0,10,250,78896
4.0,10,300,21165
4.1,50,200,35202
3.7,20,200,64245
4.0,10,400,29990
4.0,10,150,11240
3.7,50,200,39621
4.0,10,200,28612
4.0,10,200,32578
4.0,10,100,88457
4.0,10,250,62820
4.0,100,400,61215
4.0,10,200,75985
4.0,10,100,50695
4.2,100,200,80208
4.0,10,200,40546
4.0,10,500,13421
3.4,20,200,55735
4.2,100,350,89045
4.0,10,150,104432
4.0,10,200,7223
4.0,10,350,79542
3.7,20,250,77689
4.0,10,150,59495
4.0,100,200,64252
3.8,100,200,55908
4.0,10,150,12709
4.0,10,200,96704
4.0,10,200,69140
4.2,20,250,102843
4.0,10,150,12882
4.1,20,350,105927
4.0,10,250,35172
4.0,10,300,31560
4.0,10,140,86223
4.0,10,200,66459
4.0,10,300,22517
3.9,100,200,31621
4.0,10,250,60787
4.0,10,200,48118
4.0,10,200,72419
4.0,10,400,60679
4.0,10,300,27132
4.0,10,250,85672
4.0,10,300,65841
4.7,100,200,21737
3.6,20,200,89374
4.0,10,200,15108
4.0,10,200,14588
4.0,10,500,72141
4.0,10,500,98342
4.0,10,100,12856
3.8,100,300,87546
4.0,10,150,35827
4.2,100,250,3542
4.0,10,350,69368
4.0,10,200,31832
4.2,1000,200,47250
4.0,10,350,35956
4.0,10,300,332
4.0,10,500,68222
4.0,10,400,52272
4.0,10,200,109646
4.0,10,200,37259
4.0,10,200,47237
4.0,10,250,27254
4.0,10,400,40471
4.2,20,300,86602
4.0,10,150,54785
4.0,10,200,47819
4.0,10,200,78801
3.8,50,200,98408
4.0,10,300,51444
4.0,10,200,28477
4.0,10,240,79252
3.4,20,100,98093
4.0,10,300,40531
4.0,10,200,50891
4.0,10,200,33540
4.0,10,250,110141
4.0,10,250,106639
4.0,10,450,29164
3.7,100,200,79342
4.0,10,200,28950
4.0,10,200,40284
4.0,50,400,37330
4.0,10,350,91264
3.9,50,300,12353
4.0,10,500,24815
4.0,10,200,72743
4.0,10,200,63739
4.0,10,200,51684
4.0,10,200,53481
4.0,10,250,33707
4.0,10,350,31622
4.0,10,450,68390
4.0,10,400,33566
3.9,100,200,47520
4.0,10,200,52909
4.0,10,400,67999
4.0,10,200,22885
4.0,10,300,74765
4.0,10,300,33271
4.0,10,150,88282
4.3,20,250,40004
4.2,20,300,102843
4.1,100,200,35203
4.1,50,500,7415
4.2,20,300,41374
4.0,10,400,89764
4.0,10,250,95559
4.0,10,250,14500
4.0,20,250,98404
3.6,20,550,77301
4.0,10,299,102083
4.0,10,250,58933
4.0,10,200,29140
4.0,10,300,37197
4.1,50,399,54221
4.0,10,250,61214
4.0,10,250,108635
4.3,50,100,35946
4.2,50,300,102458
4.0,10,350,94204
4.0,10,400,83440
4.0,10,350,55242
3.9,100,400,12198
4.6,50,400,26367
4.0,10,460,11904
4.3,50,200,26566
4.0,10,200,40437
3.9,50,250,21459
4.0,10,600,54581
4.6,500,700,94120
3.7,50,400,86719
3.8,20,300,88512
4.0,10,200,72577
4.1,50,400,77671
4.4,20,300,45696
4.0,10,500,60695
3.9,500,400,54235
4.0,10,250,54509
4.0,10,250,21348
4.0,10,1200,11820
4.0,10,200,50891
3.8,20,200,75663
4.0,10,200,37653
